Date,open,high,low,close,volume
2014-04-17,409.617,425.695,409.617,424.112,761413.0
2014-04-16,408.281,414.366,405.264,406.847,357138.0
2014-04-15,419.858,424.211,405.363,407.985,302135.0
2014-04-11,425.448,433.066,417.631,418.769,574966.0
2014-04-10,417.582,430.395,417.582,426.239,602290.0
2014-04-09,401.652,418.522,401.652,416.543,391427.0
2014-04-07,399.723,419.115,395.963,398.981,417592.0
2014-04-04,409.271,409.271,400.218,400.811,387922.0
2014-04-03,410.656,413.426,402.592,406.896,368956.0
2014-04-02,401.702,409.914,400.712,409.172,998300.0
2014-04-01,398.734,401.257,395.468,398.734,540189.0
2014-03-31,395.765,399.97,392.698,394.133,295125.0
2014-03-28,395.765,398.734,390.818,392.253,364466.0
2014-03-27,398.09,400.613,389.977,392.649,356235.0
2014-03-26,389.779,398.536,389.779,397.002,500836.0
2014-03-25,389.829,389.829,382.903,386.564,344968.0
2014-03-24,387.85,390.274,385.228,386.96,312589.0
2014-03-21,377.807,385.871,377.807,385.03,361198.0
2014-03-20,379.638,380.924,375.136,376.076,283663.0
2014-03-19,380.924,383.447,375.631,380.479,580264.0
2014-03-18,388.839,393.094,376.373,377.362,543847.0
2014-03-14,379.935,390.324,378.945,389.136,327724.0
2014-03-13,388.839,392.352,381.023,383.892,453339.0
2014-03-12,393.292,393.391,383.892,384.634,385153.0
2014-03-11,387.949,400.218,387.949,393.885,656059.0
2014-03-10,399.476,402.444,389.433,391.709,690756.0
2014-03-07,403.483,411.349,401.405,404.67,576528.0
2014-03-06,406.649,407.638,400.218,403.631,466576.0
2014-03-05,410.607,411.843,403.186,405.462,307482.0
2014-03-04,407.094,415.85,401.702,408.529,456293.0
2014-03-03,409.221,409.617,403.879,406.303,517216.0
2014-02-28,405.659,413.575,400.416,412.635,1279451.0
2014-02-26,393.786,398.239,391.907,396.211,411377.0
2014-02-25,395.073,395.518,389.235,394.38,314812.0
2014-02-24,391.956,396.309,389.878,392.401,453526.0
2014-02-21,390.818,393.391,388.839,391.758,652645.0
2014-02-20,386.861,390.818,384.882,387.058,582768.0
2014-02-19,387.207,388.543,383.497,387.306,285706.0
2014-02-18,383.546,390.225,381.369,387.306,512134.0
2014-02-17,386.119,391.263,380.182,382.26,802924.0
2014-02-14,375.037,384.882,375.037,384.041,801750.0
